par parNo species year quarter area age predator prey fleet idx1 idx2 idx3 used
avg_F 2008 22 1979 -1 -1 -1 -1 -1 -1 22 1979 -1 used
avg_F 2009 22 1980 -1 -1 -1 -1 -1 -1 22 1980 -1 used
avg_F 2010 22 1981 -1 -1 -1 -1 -1 -1 22 1981 -1 used
avg_F 2011 22 1982 -1 -1 -1 -1 -1 -1 22 1982 -1 used
avg_F 2012 22 1983 -1 -1 -1 -1 -1 -1 22 1983 -1 used
avg_F 2013 22 1984 -1 -1 -1 -1 -1 -1 22 1984 -1 used
avg_F 2014 22 1985 -1 -1 -1 -1 -1 -1 22 1985 -1 used
avg_F 2015 22 1986 -1 -1 -1 -1 -1 -1 22 1986 -1 used
avg_F 2016 22 1987 -1 -1 -1 -1 -1 -1 22 1987 -1 used
avg_F 2017 22 1988 -1 -1 -1 -1 -1 -1 22 1988 -1 used
avg_F 2018 22 1989 -1 -1 -1 -1 -1 -1 22 1989 -1 used
avg_F 2019 22 1990 -1 -1 -1 -1 -1 -1 22 1990 -1 used
avg_F 2020 22 1991 -1 -1 -1 -1 -1 -1 22 1991 -1 used
avg_F 2021 22 1992 -1 -1 -1 -1 -1 -1 22 1992 -1 used
avg_F 2022 22 1993 -1 -1 -1 -1 -1 -1 22 1993 -1 used
avg_F 2023 22 1994 -1 -1 -1 -1 -1 -1 22 1994 -1 used
avg_F 2024 22 1995 -1 -1 -1 -1 -1 -1 22 1995 -1 used
avg_F 2025 22 1996 -1 -1 -1 -1 -1 -1 22 1996 -1 used
avg_F 2026 22 1997 -1 -1 -1 -1 -1 -1 22 1997 -1 used
avg_F 2027 22 1998 -1 -1 -1 -1 -1 -1 22 1998 -1 used
avg_F 2028 22 1999 -1 -1 -1 -1 -1 -1 22 1999 -1 used
avg_F 2029 22 2000 -1 -1 -1 -1 -1 -1 22 2000 -1 used
avg_F 2030 22 2001 -1 -1 -1 -1 -1 -1 22 2001 -1 used
avg_F 2031 22 2002 -1 -1 -1 -1 -1 -1 22 2002 -1 used
avg_F 2032 22 2003 -1 -1 -1 -1 -1 -1 22 2003 -1 used
avg_F 2033 22 2004 -1 -1 -1 -1 -1 -1 22 2004 -1 used
avg_F 2034 22 2005 -1 -1 -1 -1 -1 -1 22 2005 -1 used
avg_F 2035 22 2006 -1 -1 -1 -1 -1 -1 22 2006 -1 used
avg_F 2036 22 2007 -1 -1 -1 -1 -1 -1 22 2007 -1 used
avg_F 2037 22 2008 -1 -1 -1 -1 -1 -1 22 2008 -1 used
avg_F 2038 22 2009 -1 -1 -1 -1 -1 -1 22 2009 -1 used
avg_F 2039 22 2010 -1 -1 -1 -1 -1 -1 22 2010 -1 used
avg_F 2040 22 2011 -1 -1 -1 -1 -1 -1 22 2011 -1 used
avg_F 2041 22 2012 -1 -1 -1 -1 -1 -1 22 2012 -1 used
avg_F 2042 22 2013 -1 -1 -1 -1 -1 -1 22 2013 -1 used
avg_F 2043 22 2014 -1 -1 -1 -1 -1 -1 22 2014 -1 used
avg_F 2044 22 2015 -1 -1 -1 -1 -1 -1 22 2015 -1 used
avg_F 2045 22 2016 -1 -1 -1 -1 -1 -1 22 2016 -1 used
avg_F 2046 22 2017 -1 -1 -1 -1 -1 -1 22 2017 -1 used
avg_F 2047 22 2018 -1 -1 -1 -1 -1 -1 22 2018 -1 used
avg_F 2048 22 2019 -1 -1 -1 -1 -1 -1 22 2019 -1 used
avg_F 2049 22 2020 -1 -1 -1 -1 -1 -1 22 2020 -1 used
avg_F 2050 22 2021 -1 -1 -1 -1 -1 -1 22 2021 -1 used
avg_F 2051 22 2022 -1 -1 -1 -1 -1 -1 22 2022 -1 used
avg_F 2052 23 1974 -1 -1 -1 -1 -1 -1 23 1974 -1 used
avg_F 2053 23 1975 -1 -1 -1 -1 -1 -1 23 1975 -1 used
avg_F 2054 23 1976 -1 -1 -1 -1 -1 -1 23 1976 -1 used
avg_F 2055 23 1977 -1 -1 -1 -1 -1 -1 23 1977 -1 used
avg_F 2056 23 1978 -1 -1 -1 -1 -1 -1 23 1978 -1 used
avg_F 2057 23 1979 -1 -1 -1 -1 -1 -1 23 1979 -1 used
avg_F 2058 23 1980 -1 -1 -1 -1 -1 -1 23 1980 -1 used
avg_F 2059 23 1981 -1 -1 -1 -1 -1 -1 23 1981 -1 used
avg_F 2060 23 1982 -1 -1 -1 -1 -1 -1 23 1982 -1 used
avg_F 2061 23 1983 -1 -1 -1 -1 -1 -1 23 1983 -1 used
avg_F 2062 23 1984 -1 -1 -1 -1 -1 -1 23 1984 -1 used
avg_F 2063 23 1985 -1 -1 -1 -1 -1 -1 23 1985 -1 used
avg_F 2064 23 1986 -1 -1 -1 -1 -1 -1 23 1986 -1 used
avg_F 2065 23 1987 -1 -1 -1 -1 -1 -1 23 1987 -1 used
avg_F 2066 23 1988 -1 -1 -1 -1 -1 -1 23 1988 -1 used
avg_F 2067 23 1989 -1 -1 -1 -1 -1 -1 23 1989 -1 used
avg_F 2068 23 1990 -1 -1 -1 -1 -1 -1 23 1990 -1 used
avg_F 2069 23 1991 -1 -1 -1 -1 -1 -1 23 1991 -1 used
avg_F 2070 23 1992 -1 -1 -1 -1 -1 -1 23 1992 -1 used
avg_F 2071 23 1993 -1 -1 -1 -1 -1 -1 23 1993 -1 used
avg_F 2072 23 1994 -1 -1 -1 -1 -1 -1 23 1994 -1 used
avg_F 2073 23 1995 -1 -1 -1 -1 -1 -1 23 1995 -1 used
avg_F 2074 23 1996 -1 -1 -1 -1 -1 -1 23 1996 -1 used
avg_F 2075 23 1997 -1 -1 -1 -1 -1 -1 23 1997 -1 used
avg_F 2076 23 1998 -1 -1 -1 -1 -1 -1 23 1998 -1 used
avg_F 2077 23 1999 -1 -1 -1 -1 -1 -1 23 1999 -1 used
avg_F 2078 23 2000 -1 -1 -1 -1 -1 -1 23 2000 -1 used
avg_F 2079 23 2001 -1 -1 -1 -1 -1 -1 23 2001 -1 used
avg_F 2080 23 2002 -1 -1 -1 -1 -1 -1 23 2002 -1 used
avg_F 2081 23 2003 -1 -1 -1 -1 -1 -1 23 2003 -1 used
avg_F 2082 23 2004 -1 -1 -1 -1 -1 -1 23 2004 -1 used
avg_F 2083 23 2005 -1 -1 -1 -1 -1 -1 23 2005 -1 used
avg_F 2084 23 2006 -1 -1 -1 -1 -1 -1 23 2006 -1 used
avg_F 2085 23 2007 -1 -1 -1 -1 -1 -1 23 2007 -1 used
avg_F 2086 23 2008 -1 -1 -1 -1 -1 -1 23 2008 -1 used
avg_F 2087 23 2009 -1 -1 -1 -1 -1 -1 23 2009 -1 used
avg_F 2088 23 2010 -1 -1 -1 -1 -1 -1 23 2010 -1 used
avg_F 2089 23 2011 -1 -1 -1 -1 -1 -1 23 2011 -1 used
avg_F 2090 23 2012 -1 -1 -1 -1 -1 -1 23 2012 -1 used
avg_F 2091 23 2013 -1 -1 -1 -1 -1 -1 23 2013 -1 used
avg_F 2092 23 2014 -1 -1 -1 -1 -1 -1 23 2014 -1 used
avg_F 2093 23 2015 -1 -1 -1 -1 -1 -1 23 2015 -1 used
avg_F 2094 23 2016 -1 -1 -1 -1 -1 -1 23 2016 -1 used
avg_F 2095 23 2017 -1 -1 -1 -1 -1 -1 23 2017 -1 used
avg_F 2096 23 2018 -1 -1 -1 -1 -1 -1 23 2018 -1 used
avg_F 2097 23 2019 -1 -1 -1 -1 -1 -1 23 2019 -1 used
avg_F 2098 23 2020 -1 -1 -1 -1 -1 -1 23 2020 -1 used
avg_F 2099 23 2021 -1 -1 -1 -1 -1 -1 23 2021 -1 used
avg_F 2100 23 2022 -1 -1 -1 -1 -1 -1 23 2022 -1 used
avg_F 2101 24 1974 -1 -1 -1 -1 -1 -1 24 1974 -1 used
avg_F 2102 24 1975 -1 -1 -1 -1 -1 -1 24 1975 -1 used
avg_F 2103 24 1976 -1 -1 -1 -1 -1 -1 24 1976 -1 used
avg_F 2104 24 1977 -1 -1 -1 -1 -1 -1 24 1977 -1 used
avg_F 2105 24 1978 -1 -1 -1 -1 -1 -1 24 1978 -1 used
avg_F 2106 24 1979 -1 -1 -1 -1 -1 -1 24 1979 -1 used
avg_F 2107 24 1980 -1 -1 -1 -1 -1 -1 24 1980 -1 used
avg_F 2108 24 1981 -1 -1 -1 -1 -1 -1 24 1981 -1 used
avg_F 2109 24 1982 -1 -1 -1 -1 -1 -1 24 1982 -1 used
avg_F 2110 24 1983 -1 -1 -1 -1 -1 -1 24 1983 -1 used
avg_F 2111 24 1984 -1 -1 -1 -1 -1 -1 24 1984 -1 used
avg_F 2112 24 1985 -1 -1 -1 -1 -1 -1 24 1985 -1 used
avg_F 2113 24 1986 -1 -1 -1 -1 -1 -1 24 1986 -1 used
avg_F 2114 24 1987 -1 -1 -1 -1 -1 -1 24 1987 -1 used
avg_F 2115 24 1988 -1 -1 -1 -1 -1 -1 24 1988 -1 used
avg_F 2116 24 1989 -1 -1 -1 -1 -1 -1 24 1989 -1 used
avg_F 2117 24 1990 -1 -1 -1 -1 -1 -1 24 1990 -1 used
avg_F 2118 24 1991 -1 -1 -1 -1 -1 -1 24 1991 -1 used
avg_F 2119 24 1992 -1 -1 -1 -1 -1 -1 24 1992 -1 used
avg_F 2120 24 1993 -1 -1 -1 -1 -1 -1 24 1993 -1 used
avg_F 2121 24 1994 -1 -1 -1 -1 -1 -1 24 1994 -1 used
avg_F 2122 24 1995 -1 -1 -1 -1 -1 -1 24 1995 -1 used
avg_F 2123 24 1996 -1 -1 -1 -1 -1 -1 24 1996 -1 used
avg_F 2124 24 1997 -1 -1 -1 -1 -1 -1 24 1997 -1 used
avg_F 2125 24 1998 -1 -1 -1 -1 -1 -1 24 1998 -1 used
avg_F 2126 24 1999 -1 -1 -1 -1 -1 -1 24 1999 -1 used
avg_F 2127 24 2000 -1 -1 -1 -1 -1 -1 24 2000 -1 used
avg_F 2128 24 2001 -1 -1 -1 -1 -1 -1 24 2001 -1 used
avg_F 2129 24 2002 -1 -1 -1 -1 -1 -1 24 2002 -1 used
avg_F 2130 24 2003 -1 -1 -1 -1 -1 -1 24 2003 -1 used
avg_F 2131 24 2004 -1 -1 -1 -1 -1 -1 24 2004 -1 used
avg_F 2132 24 2006 -1 -1 -1 -1 -1 -1 24 2006 -1 used
avg_F 2133 24 2008 -1 -1 -1 -1 -1 -1 24 2008 -1 used
avg_F 2134 24 2009 -1 -1 -1 -1 -1 -1 24 2009 -1 used
avg_F 2135 24 2010 -1 -1 -1 -1 -1 -1 24 2010 -1 used
avg_F 2136 24 2011 -1 -1 -1 -1 -1 -1 24 2011 -1 used
avg_F 2137 24 2012 -1 -1 -1 -1 -1 -1 24 2012 -1 used
avg_F 2138 24 2013 -1 -1 -1 -1 -1 -1 24 2013 -1 used
avg_F 2139 24 2014 -1 -1 -1 -1 -1 -1 24 2014 -1 used
avg_F 2140 24 2015 -1 -1 -1 -1 -1 -1 24 2015 -1 used
avg_F 2141 24 2016 -1 -1 -1 -1 -1 -1 24 2016 -1 used
avg_F 2142 24 2017 -1 -1 -1 -1 -1 -1 24 2017 -1 used
avg_F 2143 24 2018 -1 -1 -1 -1 -1 -1 24 2018 -1 used
avg_F 2144 24 2019 -1 -1 -1 -1 -1 -1 24 2019 -1 used
avg_F 2145 24 2020 -1 -1 -1 -1 -1 -1 24 2020 -1 used
avg_F 2146 24 2021 -1 -1 -1 -1 -1 -1 24 2021 -1 used
avg_F 2147 24 2022 -1 -1 -1 -1 -1 -1 24 2022 -1 used
avg_F 2148 25 1974 -1 -1 -1 -1 -1 -1 25 1974 -1 used
avg_F 2149 25 1975 -1 -1 -1 -1 -1 -1 25 1975 -1 used
avg_F 2150 25 1976 -1 -1 -1 -1 -1 -1 25 1976 -1 used
avg_F 2151 25 1977 -1 -1 -1 -1 -1 -1 25 1977 -1 used
avg_F 2152 25 1978 -1 -1 -1 -1 -1 -1 25 1978 -1 used
avg_F 2153 25 1979 -1 -1 -1 -1 -1 -1 25 1979 -1 used
avg_F 2154 25 1980 -1 -1 -1 -1 -1 -1 25 1980 -1 used
avg_F 2155 25 1981 -1 -1 -1 -1 -1 -1 25 1981 -1 used
avg_F 2156 25 1982 -1 -1 -1 -1 -1 -1 25 1982 -1 used
avg_F 2157 25 1983 -1 -1 -1 -1 -1 -1 25 1983 -1 used
avg_F 2158 25 1984 -1 -1 -1 -1 -1 -1 25 1984 -1 used
avg_F 2159 25 1985 -1 -1 -1 -1 -1 -1 25 1985 -1 used
avg_F 2160 25 1986 -1 -1 -1 -1 -1 -1 25 1986 -1 used
avg_F 2161 25 1987 -1 -1 -1 -1 -1 -1 25 1987 -1 used
avg_F 2162 25 1988 -1 -1 -1 -1 -1 -1 25 1988 -1 used
avg_F 2163 25 1989 -1 -1 -1 -1 -1 -1 25 1989 -1 used
avg_F 2164 25 1990 -1 -1 -1 -1 -1 -1 25 1990 -1 used
avg_F 2165 25 1991 -1 -1 -1 -1 -1 -1 25 1991 -1 used
avg_F 2166 25 1992 -1 -1 -1 -1 -1 -1 25 1992 -1 used
avg_F 2167 25 1993 -1 -1 -1 -1 -1 -1 25 1993 -1 used
avg_F 2168 25 1994 -1 -1 -1 -1 -1 -1 25 1994 -1 used
avg_F 2169 25 1995 -1 -1 -1 -1 -1 -1 25 1995 -1 used
avg_F 2170 25 1996 -1 -1 -1 -1 -1 -1 25 1996 -1 used
avg_F 2171 25 1997 -1 -1 -1 -1 -1 -1 25 1997 -1 used
avg_F 2172 25 1998 -1 -1 -1 -1 -1 -1 25 1998 -1 used
avg_F 2173 25 1999 -1 -1 -1 -1 -1 -1 25 1999 -1 used
avg_F 2174 25 2000 -1 -1 -1 -1 -1 -1 25 2000 -1 used
avg_F 2175 25 2001 -1 -1 -1 -1 -1 -1 25 2001 -1 used
avg_F 2176 25 2002 -1 -1 -1 -1 -1 -1 25 2002 -1 used
avg_F 2177 25 2003 -1 -1 -1 -1 -1 -1 25 2003 -1 used
avg_F 2178 25 2004 -1 -1 -1 -1 -1 -1 25 2004 -1 used
avg_F 2179 25 2005 -1 -1 -1 -1 -1 -1 25 2005 -1 used
avg_F 2180 25 2006 -1 -1 -1 -1 -1 -1 25 2006 -1 used
avg_F 2181 25 2007 -1 -1 -1 -1 -1 -1 25 2007 -1 used
avg_F 2182 25 2008 -1 -1 -1 -1 -1 -1 25 2008 -1 used
avg_F 2183 25 2009 -1 -1 -1 -1 -1 -1 25 2009 -1 used
avg_F 2184 25 2010 -1 -1 -1 -1 -1 -1 25 2010 -1 used
avg_F 2185 25 2011 -1 -1 -1 -1 -1 -1 25 2011 -1 used
avg_F 2186 25 2012 -1 -1 -1 -1 -1 -1 25 2012 -1 used
avg_F 2187 25 2013 -1 -1 -1 -1 -1 -1 25 2013 -1 used
avg_F 2188 25 2014 -1 -1 -1 -1 -1 -1 25 2014 -1 used
avg_F 2189 25 2015 -1 -1 -1 -1 -1 -1 25 2015 -1 used
avg_F 2190 25 2016 -1 -1 -1 -1 -1 -1 25 2016 -1 used
avg_F 2191 25 2017 -1 -1 -1 -1 -1 -1 25 2017 -1 used
avg_F 2192 25 2018 -1 -1 -1 -1 -1 -1 25 2018 -1 used
avg_F 2193 25 2019 -1 -1 -1 -1 -1 -1 25 2019 -1 used
avg_F 2194 25 2020 -1 -1 -1 -1 -1 -1 25 2020 -1 used
avg_F 2195 25 2021 -1 -1 -1 -1 -1 -1 25 2021 -1 used
avg_F 2196 25 2022 -1 -1 -1 -1 -1 -1 25 2022 -1 used
avg_F 2197 26 1974 -1 -1 -1 -1 -1 -1 26 1974 -1 used
avg_F 2198 26 1975 -1 -1 -1 -1 -1 -1 26 1975 -1 used
avg_F 2199 26 1976 -1 -1 -1 -1 -1 -1 26 1976 -1 used
avg_F 2200 26 1977 -1 -1 -1 -1 -1 -1 26 1977 -1 used
avg_F 2201 26 1978 -1 -1 -1 -1 -1 -1 26 1978 -1 used
avg_F 2202 26 1979 -1 -1 -1 -1 -1 -1 26 1979 -1 used
avg_F 2203 26 1980 -1 -1 -1 -1 -1 -1 26 1980 -1 used
avg_F 2204 26 1981 -1 -1 -1 -1 -1 -1 26 1981 -1 used
avg_F 2205 26 1982 -1 -1 -1 -1 -1 -1 26 1982 -1 used
avg_F 2206 26 1983 -1 -1 -1 -1 -1 -1 26 1983 -1 used
avg_F 2207 26 1984 -1 -1 -1 -1 -1 -1 26 1984 -1 used
avg_F 2208 26 1985 -1 -1 -1 -1 -1 -1 26 1985 -1 used
avg_F 2209 26 1986 -1 -1 -1 -1 -1 -1 26 1986 -1 used
avg_F 2210 26 1987 -1 -1 -1 -1 -1 -1 26 1987 -1 used
avg_F 2211 26 1988 -1 -1 -1 -1 -1 -1 26 1988 -1 used
avg_F 2212 26 1989 -1 -1 -1 -1 -1 -1 26 1989 -1 used
avg_F 2213 26 1990 -1 -1 -1 -1 -1 -1 26 1990 -1 used
avg_F 2214 26 1991 -1 -1 -1 -1 -1 -1 26 1991 -1 used
avg_F 2215 26 1992 -1 -1 -1 -1 -1 -1 26 1992 -1 used
avg_F 2216 26 1993 -1 -1 -1 -1 -1 -1 26 1993 -1 used
avg_F 2217 26 1994 -1 -1 -1 -1 -1 -1 26 1994 -1 used
avg_F 2218 26 1995 -1 -1 -1 -1 -1 -1 26 1995 -1 used
avg_F 2219 26 1996 -1 -1 -1 -1 -1 -1 26 1996 -1 used
avg_F 2220 26 1997 -1 -1 -1 -1 -1 -1 26 1997 -1 used
avg_F 2221 26 1998 -1 -1 -1 -1 -1 -1 26 1998 -1 used
avg_F 2222 26 1999 -1 -1 -1 -1 -1 -1 26 1999 -1 used
avg_F 2223 26 2000 -1 -1 -1 -1 -1 -1 26 2000 -1 used
avg_F 2224 26 2001 -1 -1 -1 -1 -1 -1 26 2001 -1 used
avg_F 2225 26 2002 -1 -1 -1 -1 -1 -1 26 2002 -1 used
avg_F 2226 26 2003 -1 -1 -1 -1 -1 -1 26 2003 -1 used
avg_F 2227 26 2004 -1 -1 -1 -1 -1 -1 26 2004 -1 used
avg_F 2228 26 2005 -1 -1 -1 -1 -1 -1 26 2005 -1 used
avg_F 2229 26 2006 -1 -1 -1 -1 -1 -1 26 2006 -1 used
avg_F 2230 26 2007 -1 -1 -1 -1 -1 -1 26 2007 -1 used
avg_F 2231 26 2008 -1 -1 -1 -1 -1 -1 26 2008 -1 used
avg_F 2232 26 2009 -1 -1 -1 -1 -1 -1 26 2009 -1 used
avg_F 2233 26 2010 -1 -1 -1 -1 -1 -1 26 2010 -1 used
avg_F 2234 26 2011 -1 -1 -1 -1 -1 -1 26 2011 -1 used
avg_F 2235 26 2012 -1 -1 -1 -1 -1 -1 26 2012 -1 used
avg_F 2236 26 2013 -1 -1 -1 -1 -1 -1 26 2013 -1 used
avg_F 2237 26 2014 -1 -1 -1 -1 -1 -1 26 2014 -1 used
avg_F 2238 26 2015 -1 -1 -1 -1 -1 -1 26 2015 -1 used
avg_F 2239 26 2016 -1 -1 -1 -1 -1 -1 26 2016 -1 used
avg_F 2240 26 2017 -1 -1 -1 -1 -1 -1 26 2017 -1 used
avg_F 2241 26 2018 -1 -1 -1 -1 -1 -1 26 2018 -1 used
avg_F 2242 26 2019 -1 -1 -1 -1 -1 -1 26 2019 -1 used
avg_F 2243 26 2020 -1 -1 -1 -1 -1 -1 26 2020 -1 used
avg_F 2244 26 2021 -1 -1 -1 -1 -1 -1 26 2021 -1 used
avg_F 2245 26 2022 -1 -1 -1 -1 -1 -1 26 2022 -1 used
avg_F 2246 27 1974 -1 -1 -1 -1 -1 -1 27 1974 -1 used
avg_F 2247 27 1975 -1 -1 -1 -1 -1 -1 27 1975 -1 used
avg_F 2248 27 1976 -1 -1 -1 -1 -1 -1 27 1976 -1 used
avg_F 2249 27 1977 -1 -1 -1 -1 -1 -1 27 1977 -1 used
avg_F 2250 27 1978 -1 -1 -1 -1 -1 -1 27 1978 -1 used
avg_F 2251 27 1979 -1 -1 -1 -1 -1 -1 27 1979 -1 used
avg_F 2252 27 1980 -1 -1 -1 -1 -1 -1 27 1980 -1 used
avg_F 2253 27 1981 -1 -1 -1 -1 -1 -1 27 1981 -1 used
avg_F 2254 27 1982 -1 -1 -1 -1 -1 -1 27 1982 -1 used
avg_F 2255 27 1983 -1 -1 -1 -1 -1 -1 27 1983 -1 used
avg_F 2256 27 1984 -1 -1 -1 -1 -1 -1 27 1984 -1 used
avg_F 2257 27 1985 -1 -1 -1 -1 -1 -1 27 1985 -1 used
avg_F 2258 27 1986 -1 -1 -1 -1 -1 -1 27 1986 -1 used
avg_F 2259 27 1987 -1 -1 -1 -1 -1 -1 27 1987 -1 used
avg_F 2260 27 1988 -1 -1 -1 -1 -1 -1 27 1988 -1 used
avg_F 2261 27 1989 -1 -1 -1 -1 -1 -1 27 1989 -1 used
avg_F 2262 27 1990 -1 -1 -1 -1 -1 -1 27 1990 -1 used
avg_F 2263 27 1991 -1 -1 -1 -1 -1 -1 27 1991 -1 used
avg_F 2264 27 1992 -1 -1 -1 -1 -1 -1 27 1992 -1 used
avg_F 2265 27 1993 -1 -1 -1 -1 -1 -1 27 1993 -1 used
avg_F 2266 27 1994 -1 -1 -1 -1 -1 -1 27 1994 -1 used
avg_F 2267 27 1995 -1 -1 -1 -1 -1 -1 27 1995 -1 used
avg_F 2268 27 1996 -1 -1 -1 -1 -1 -1 27 1996 -1 used
avg_F 2269 27 1997 -1 -1 -1 -1 -1 -1 27 1997 -1 used
avg_F 2270 27 1998 -1 -1 -1 -1 -1 -1 27 1998 -1 used
avg_F 2271 27 1999 -1 -1 -1 -1 -1 -1 27 1999 -1 used
avg_F 2272 27 2000 -1 -1 -1 -1 -1 -1 27 2000 -1 used
avg_F 2273 27 2001 -1 -1 -1 -1 -1 -1 27 2001 -1 used
avg_F 2274 27 2002 -1 -1 -1 -1 -1 -1 27 2002 -1 used
avg_F 2275 27 2003 -1 -1 -1 -1 -1 -1 27 2003 -1 used
avg_F 2276 27 2004 -1 -1 -1 -1 -1 -1 27 2004 -1 used
avg_F 2277 27 2005 -1 -1 -1 -1 -1 -1 27 2005 -1 used
avg_F 2278 27 2006 -1 -1 -1 -1 -1 -1 27 2006 -1 used
avg_F 2279 27 2007 -1 -1 -1 -1 -1 -1 27 2007 -1 used
avg_F 2280 27 2008 -1 -1 -1 -1 -1 -1 27 2008 -1 used
avg_F 2281 27 2009 -1 -1 -1 -1 -1 -1 27 2009 -1 used
avg_F 2282 27 2010 -1 -1 -1 -1 -1 -1 27 2010 -1 used
avg_F 2283 27 2011 -1 -1 -1 -1 -1 -1 27 2011 -1 used
avg_F 2284 27 2012 -1 -1 -1 -1 -1 -1 27 2012 -1 used
avg_F 2285 27 2013 -1 -1 -1 -1 -1 -1 27 2013 -1 used
avg_F 2286 27 2014 -1 -1 -1 -1 -1 -1 27 2014 -1 used
avg_F 2287 27 2015 -1 -1 -1 -1 -1 -1 27 2015 -1 used
avg_F 2288 27 2016 -1 -1 -1 -1 -1 -1 27 2016 -1 used
avg_F 2289 27 2017 -1 -1 -1 -1 -1 -1 27 2017 -1 used
avg_F 2290 27 2018 -1 -1 -1 -1 -1 -1 27 2018 -1 used
avg_F 2291 27 2019 -1 -1 -1 -1 -1 -1 27 2019 -1 used
avg_F 2292 27 2020 -1 -1 -1 -1 -1 -1 27 2020 -1 used
avg_F 2293 27 2021 -1 -1 -1 -1 -1 -1 27 2021 -1 used
avg_F 2294 27 2022 -1 -1 -1 -1 -1 -1 27 2022 -1 used
hist_SSB 2295 16 1974 -1 -1 -1 -1 -1 -1 16 1974 -1 used
hist_SSB 2296 16 1975 -1 -1 -1 -1 -1 -1 16 1975 -1 used
hist_SSB 2297 16 1976 -1 -1 -1 -1 -1 -1 16 1976 -1 used
hist_SSB 2298 16 1977 -1 -1 -1 -1 -1 -1 16 1977 -1 used
hist_SSB 2299 16 1978 -1 -1 -1 -1 -1 -1 16 1978 -1 used
hist_SSB 2300 16 1979 -1 -1 -1 -1 -1 -1 16 1979 -1 used
hist_SSB 2301 16 1980 -1 -1 -1 -1 -1 -1 16 1980 -1 used
hist_SSB 2302 16 1981 -1 -1 -1 -1 -1 -1 16 1981 -1 used
hist_SSB 2303 16 1982 -1 -1 -1 -1 -1 -1 16 1982 -1 used
hist_SSB 2304 16 1983 -1 -1 -1 -1 -1 -1 16 1983 -1 used
hist_SSB 2305 16 1984 -1 -1 -1 -1 -1 -1 16 1984 -1 used
hist_SSB 2306 16 1985 -1 -1 -1 -1 -1 -1 16 1985 -1 used
hist_SSB 2307 16 1986 -1 -1 -1 -1 -1 -1 16 1986 -1 used
hist_SSB 2308 16 1987 -1 -1 -1 -1 -1 -1 16 1987 -1 used
hist_SSB 2309 16 1988 -1 -1 -1 -1 -1 -1 16 1988 -1 used
hist_SSB 2310 16 1989 -1 -1 -1 -1 -1 -1 16 1989 -1 used
hist_SSB 2311 16 1990 -1 -1 -1 -1 -1 -1 16 1990 -1 used
hist_SSB 2312 16 1991 -1 -1 -1 -1 -1 -1 16 1991 -1 used
hist_SSB 2313 16 1992 -1 -1 -1 -1 -1 -1 16 1992 -1 used
hist_SSB 2314 16 1993 -1 -1 -1 -1 -1 -1 16 1993 -1 used
hist_SSB 2315 16 1994 -1 -1 -1 -1 -1 -1 16 1994 -1 used
hist_SSB 2316 16 1995 -1 -1 -1 -1 -1 -1 16 1995 -1 used
hist_SSB 2317 16 1996 -1 -1 -1 -1 -1 -1 16 1996 -1 used
hist_SSB 2318 16 1997 -1 -1 -1 -1 -1 -1 16 1997 -1 used
hist_SSB 2319 16 1998 -1 -1 -1 -1 -1 -1 16 1998 -1 used
hist_SSB 2320 16 1999 -1 -1 -1 -1 -1 -1 16 1999 -1 used
hist_SSB 2321 16 2000 -1 -1 -1 -1 -1 -1 16 2000 -1 used
hist_SSB 2322 16 2001 -1 -1 -1 -1 -1 -1 16 2001 -1 used
hist_SSB 2323 16 2002 -1 -1 -1 -1 -1 -1 16 2002 -1 used
hist_SSB 2324 16 2003 -1 -1 -1 -1 -1 -1 16 2003 -1 used
hist_SSB 2325 16 2004 -1 -1 -1 -1 -1 -1 16 2004 -1 used
hist_SSB 2326 16 2005 -1 -1 -1 -1 -1 -1 16 2005 -1 used
hist_SSB 2327 16 2006 -1 -1 -1 -1 -1 -1 16 2006 -1 used
hist_SSB 2328 16 2007 -1 -1 -1 -1 -1 -1 16 2007 -1 used
hist_SSB 2329 16 2008 -1 -1 -1 -1 -1 -1 16 2008 -1 used
hist_SSB 2330 16 2009 -1 -1 -1 -1 -1 -1 16 2009 -1 used
hist_SSB 2331 16 2010 -1 -1 -1 -1 -1 -1 16 2010 -1 used
hist_SSB 2332 16 2011 -1 -1 -1 -1 -1 -1 16 2011 -1 used
hist_SSB 2333 16 2012 -1 -1 -1 -1 -1 -1 16 2012 -1 used
hist_SSB 2334 16 2013 -1 -1 -1 -1 -1 -1 16 2013 -1 used
hist_SSB 2335 16 2014 -1 -1 -1 -1 -1 -1 16 2014 -1 used
hist_SSB 2336 16 2015 -1 -1 -1 -1 -1 -1 16 2015 -1 used
hist_SSB 2337 16 2016 -1 -1 -1 -1 -1 -1 16 2016 -1 used
hist_SSB 2338 16 2017 -1 -1 -1 -1 -1 -1 16 2017 -1 used
hist_SSB 2339 16 2018 -1 -1 -1 -1 -1 -1 16 2018 -1 used
hist_SSB 2340 16 2019 -1 -1 -1 -1 -1 -1 16 2019 -1 used
hist_SSB 2341 16 2020 -1 -1 -1 -1 -1 -1 16 2020 -1 used
hist_SSB 2342 16 2021 -1 -1 -1 -1 -1 -1 16 2021 -1 used
hist_SSB 2343 16 2022 -1 -1 -1 -1 -1 -1 16 2022 -1 used
hist_SSB 2344 17 1974 -1 -1 -1 -1 -1 -1 17 1974 -1 used
hist_SSB 2345 17 1975 -1 -1 -1 -1 -1 -1 17 1975 -1 used
