ParName   Value   Gradient
log_rec(21,1975)     -1.56871    0.0517462
log_rec(21,1976)     -2.15971    0.0431713
log_rec(21,1977)     -2.44125    0.0665707
log_rec(21,1978)     -2.59096  -0.00654099
log_rec(21,1979)      -1.4652  -0.00791902
log_rec(21,1980)    -0.753232   -0.0150458
log_rec(21,1981)    -0.246309    0.0671247
log_rec(21,1982)     0.395844    0.0580762
log_rec(21,1983)     0.430244    0.0119087
log_rec(21,1984)      0.38988   -0.0472907
log_rec(21,1985)      1.00309   0.00502506
log_rec(21,1986)      1.22266  -0.00370265
log_rec(21,1987)     0.769186   0.00537566
log_rec(21,1988)     0.219082   0.00721514
log_rec(21,1989)    -0.067066   -0.0710724
log_rec(21,1990)   -0.0957122    -0.110568
log_rec(21,1991)    0.0023796  -0.00655653
log_rec(21,1992)     0.421568  -0.00868186
log_rec(21,1993)     0.508333      0.12592
log_rec(21,1994)      0.25406    -0.110936
log_rec(21,1995)     0.161582    0.0513069
log_rec(21,1996)     0.371129    -0.117692
log_rec(21,1997)    -0.182221   -0.0418117
log_rec(21,1998)    -0.315254   -0.0854362
log_rec(21,1999)     0.871731   -0.0333813
log_rec(21,2000)     0.304245    0.0226009
log_rec(21,2001)      1.40126    0.0193194
log_rec(21,2002)     0.264608    0.0748418
log_rec(21,2003)    -0.224016    0.0303592
log_rec(21,2004)     0.008295   -0.0309601
log_rec(21,2005)    -0.342376    0.0254894
log_rec(21,2006)    -0.146992    0.0159183
log_rec(21,2007)     0.179013     0.049853
log_rec(21,2008)     0.145931   -0.0338335
log_rec(21,2009)     0.372871     0.141913
log_rec(21,2010)     0.234379   -0.0306757
log_rec(21,2011)    -0.135242   -0.0245005
log_rec(21,2012)   -0.0961241  -0.00420553
log_rec(21,2013)     0.616591   -0.0329798
log_rec(21,2014)     0.776505   -0.0279255
log_rec(21,2015)    -0.513863   -0.0347752
log_rec(21,2016)    -0.250464   0.00531688
log_rec(21,2017)    -0.928538   -0.0613322
log_rec(21,2018)    -0.224326     0.025409
log_rec(21,2019)     -0.32607    0.0639159
log_rec(21,2020)    -0.209825    0.0483049
log_rec(21,2021)    -0.456767    0.0518104
log_rec(21,2022)   -0.0773028    0.0281044
log_rec(22,1974)    -0.182894   -0.0460873
log_rec(22,1975)     0.067128     0.113687
log_rec(22,1976)     0.752868   0.00232316
log_rec(22,1977)     0.225243    -0.019155
log_rec(22,1978)     0.432397   -0.0365392
log_rec(22,1979)      0.54593   -0.0762657
log_rec(22,1980)     -0.28629    0.0419872
log_rec(22,1981)    -0.386821     0.147385
log_rec(22,1982)    0.0295946   -0.0628193
log_rec(22,1983)     0.330622     -1.10118
log_rec(22,1984)    -0.422716    -0.280923
log_rec(22,1985)      1.31547     -0.16171
log_rec(22,1986)      1.64012    -0.264231
log_rec(22,1987)    -0.148606    -0.176153
log_rec(22,1988)      1.13767    -0.181622
log_rec(22,1989)     0.247369    0.0290623
log_rec(22,1990)      1.00609    0.0437618
log_rec(22,1991)     0.550188     0.217994
log_rec(22,1992)     0.948454   -0.0652484
log_rec(22,1993)      1.22697   -0.0396247
log_rec(22,1994)      1.12936   -0.0411613
log_rec(22,1995)     0.183814     0.176532
log_rec(22,1996)      2.35282    -0.697335
log_rec(22,1997)    -0.192067    0.0993981
log_rec(22,1998)      0.33113     0.331287
log_rec(22,1999)      1.01794     0.691527
log_rec(22,2000)      0.37412     0.063336
log_rec(22,2001)     0.314812    0.0349873
log_rec(22,2002)     -1.48894   0.00291499
log_rec(22,2003)    -0.427467    0.0746376
log_rec(22,2004)    -0.963744     0.541544
log_rec(22,2005)    -0.824077   0.00510338
log_rec(22,2006)    -0.355343   -0.0420041
log_rec(22,2007)    -0.840112    -0.129778
log_rec(22,2008)    -0.196453    -0.147972
log_rec(22,2009)     0.599794    -0.463103
log_rec(22,2010)     -1.85003    0.0319661
log_rec(22,2011)      -2.2645    0.0153436
log_rec(22,2012)    -0.341441   -0.0107116
log_rec(22,2013)     0.197637     -0.10174
log_rec(22,2014)     0.419283    -0.173018
