data Species.n Quarter Year fleet Age observed model residual stand.residual s2
catch 21 3 1997 -9 8  4.255130e+03 8.842270e+03 -7.314183e-01 -1.516875e+00 2.325050e-01
catch 21 3 1998 -9 0  1.067906e+05 5.510181e+05 -1.640898e+00 -1.811825e+00 8.202202e-01
catch 21 3 1998 -9 1  2.064424e+05 1.486642e+05 3.283315e-01 4.883159e-01 4.520884e-01
catch 21 3 1998 -9 2  6.054828e+05 3.665404e+05 5.019173e-01 7.464839e-01 4.520884e-01
catch 21 3 1998 -9 3  2.090790e+05 2.234166e+05 -6.632576e-02 -9.864397e-02 4.520884e-01
catch 21 3 1998 -9 4  1.242985e+05 1.575027e+05 -2.367566e-01 -3.521197e-01 4.520884e-01
catch 21 3 1998 -9 5  1.061334e+05 1.170578e+05 -9.797063e-02 -1.457083e-01 4.520884e-01
catch 21 3 1998 -9 6  4.289420e+04 5.007918e+04 -1.548687e-01 -2.303307e-01 4.520884e-01
catch 21 3 1998 -9 7  6.664000e+03 1.578866e+04 -8.625720e-01 -1.282873e+00 4.520884e-01
catch 21 3 1998 -9 8  6.165000e+03 2.187376e+04 -1.266400e+00 -2.626362e+00 2.325050e-01
catch 21 3 1999 -9 0  1.349749e+06 1.282942e+06 5.076230e-02 5.605006e-02 8.202202e-01
catch 21 3 1999 -9 1  1.725824e+04 9.489281e+04 -1.704458e+00 -2.534981e+00 4.520884e-01
catch 21 3 1999 -9 2  2.274405e+05 1.620496e+05 3.389862e-01 5.041623e-01 4.520884e-01
catch 21 3 1999 -9 3  5.026061e+05 2.612223e+05 6.544350e-01 9.733181e-01 4.520884e-01
catch 21 3 1999 -9 4  1.022524e+05 1.258361e+05 -2.075361e-01 -3.086611e-01 4.520884e-01
catch 21 3 1999 -9 5  6.011673e+04 8.869400e+04 -3.889041e-01 -5.784034e-01 4.520884e-01
catch 21 3 1999 -9 6  4.036435e+04 4.106682e+04 -1.725352e-02 -2.566055e-02 4.520884e-01
catch 21 3 1999 -9 7  1.399900e+04 1.776546e+04 -2.382702e-01 -3.543709e-01 4.520884e-01
catch 21 3 1999 -9 8  8.919250e+03 1.343349e+04 -4.095392e-01 -8.493356e-01 2.325050e-01
catch 21 3 2000 -9 0  7.669515e+05 7.739110e+05 -9.033349e-03 -9.974325e-03 8.202202e-01
catch 21 3 2000 -9 1  5.254570e+05 3.347660e+05 4.508364e-01 6.705131e-01 4.520884e-01
catch 21 3 2000 -9 2  2.642706e+05 1.558196e+05 5.282748e-01 7.856845e-01 4.520884e-01
catch 21 3 2000 -9 3  2.451303e+05 1.768681e+05 3.263858e-01 4.854221e-01 4.520884e-01
catch 21 3 2000 -9 4  2.982778e+05 2.288230e+05 2.650763e-01 3.942386e-01 4.520884e-01
catch 21 3 2000 -9 5  7.453644e+04 1.117190e+05 -4.046986e-01 -6.018939e-01 4.520884e-01
catch 21 3 2000 -9 6  3.653523e+04 5.050215e+04 -3.237389e-01 -4.814854e-01 4.520884e-01
catch 21 3 2000 -9 7  1.911552e+04 2.365457e+04 -2.130557e-01 -3.168702e-01 4.520884e-01
catch 21 3 2000 -9 8  1.209317e+04 1.807232e+04 -4.017405e-01 -8.331621e-01 2.325050e-01
catch 21 3 2001 -9 0  1.061695e+06 1.831097e+06 -5.450488e-01 -6.018249e-01 8.202202e-01
catch 21 3 2001 -9 1  1.877069e+05 1.460589e+05 2.508713e-01 3.731121e-01 4.520884e-01
catch 21 3 2001 -9 2  3.610025e+05 4.046203e+05 -1.140643e-01 -1.696438e-01 4.520884e-01
catch 21 3 2001 -9 3  1.279828e+05 1.265187e+05 1.150571e-02 1.711204e-02 4.520884e-01
catch 21 3 2001 -9 4  9.454395e+04 1.158214e+05 -2.029849e-01 -3.018923e-01 4.520884e-01
catch 21 3 2001 -9 5  1.618001e+05 1.537962e+05 5.073363e-02 7.545435e-02 4.520884e-01
catch 21 3 2001 -9 6  4.274952e+04 4.797572e+04 -1.153370e-01 -1.715367e-01 4.520884e-01
catch 21 3 2001 -9 7  1.964805e+04 2.196083e+04 -1.112825e-01 -1.655065e-01 4.520884e-01
catch 21 3 2001 -9 8  1.680268e+04 1.826177e+04 -8.327125e-02 -1.726947e-01 2.325050e-01
catch 21 3 2002 -9 0  4.860245e+05 5.565842e+05 -1.355594e-01 -1.496802e-01 8.202202e-01
catch 21 3 2002 -9 1  2.037847e+05 4.126516e+05 -7.055398e-01 -1.049324e+00 4.520884e-01
catch 21 3 2002 -9 2  1.357494e+05 2.105708e+05 -4.390117e-01 -6.529266e-01 4.520884e-01
catch 21 3 2002 -9 3  3.429063e+05 3.987849e+05 -1.509651e-01 -2.245251e-01 4.520884e-01
catch 21 3 2002 -9 4  7.917079e+04 1.016229e+05 -2.496612e-01 -3.713122e-01 4.520884e-01
catch 21 3 2002 -9 5  6.154714e+04 9.663999e+04 -4.511892e-01 -6.710379e-01 4.520884e-01
catch 21 3 2002 -9 6  7.782786e+04 8.335728e+04 -6.863644e-02 -1.020806e-01 4.520884e-01
catch 21 3 2002 -9 7  2.206137e+04 2.634359e+04 -1.773970e-01 -2.638363e-01 4.520884e-01
catch 21 3 2002 -9 8  1.968797e+04 2.225512e+04 -1.225641e-01 -2.541834e-01 2.325050e-01
catch 21 3 2003 -9 0  1.241912e+05 3.915382e+05 -1.148260e+00 -1.267871e+00 8.202202e-01
catch 21 3 2003 -9 1  9.080309e+04 1.504021e+05 -5.046191e-01 -7.505023e-01 4.520884e-01
catch 21 3 2003 -9 2  5.161889e+05 7.104179e+05 -3.193806e-01 -4.750035e-01 4.520884e-01
catch 21 3 2003 -9 3  2.489241e+05 2.480631e+05 3.464607e-03 5.152788e-03 4.520884e-01
catch 21 3 2003 -9 4  3.586616e+05 3.817047e+05 -6.226800e-02 -9.260901e-02 4.520884e-01
catch 21 3 2003 -9 5  8.021439e+04 1.005046e+05 -2.255007e-01 -3.353793e-01 4.520884e-01
catch 21 3 2003 -9 6  3.946812e+04 6.232966e+04 -4.569441e-01 -6.795969e-01 4.520884e-01
catch 21 3 2003 -9 7  5.336476e+04 5.449409e+04 -2.094173e-02 -3.114590e-02 4.520884e-01
catch 21 3 2003 -9 8  1.825788e+04 3.205186e+04 -5.627585e-01 -1.167094e+00 2.325050e-01
catch 21 3 2004 -9 0  2.872991e+05 5.317930e+05 -6.157306e-01 -6.798694e-01 8.202202e-01
catch 21 3 2004 -9 1  7.818033e+04 9.752441e+04 -2.210846e-01 -3.288114e-01 4.520884e-01
catch 21 3 2004 -9 2  1.188187e+05 2.394762e+05 -7.008550e-01 -1.042357e+00 4.520884e-01
catch 21 3 2004 -9 3  5.058956e+05 7.685829e+05 -4.182182e-01 -6.220012e-01 4.520884e-01
catch 21 3 2004 -9 4  2.566233e+05 2.159619e+05 1.725071e-01 2.565638e-01 4.520884e-01
catch 21 3 2004 -9 5  3.364750e+05 3.402946e+05 -1.128791e-02 -1.678811e-02 4.520884e-01
catch 21 3 2004 -9 6  5.805677e+04 5.798022e+04 1.319429e-03 1.962341e-03 4.520884e-01
catch 21 3 2004 -9 7  4.610121e+04 3.647033e+04 2.343402e-01 3.485260e-01 4.520884e-01
catch 21 3 2004 -9 8  5.157257e+04 5.116710e+04 7.893221e-03 1.636960e-02 2.325050e-01
catch 21 3 2005 -9 0  6.353740e+05 4.662975e+05 3.093900e-01 3.416182e-01 8.202202e-01
catch 21 3 2005 -9 1  1.573936e+05 1.510282e+05 4.128360e-02 6.139965e-02 4.520884e-01
catch 21 3 2005 -9 2  6.281017e+04 1.763818e+05 -1.032534e+00 -1.535651e+00 4.520884e-01
catch 21 3 2005 -9 3  1.889155e+05 2.909555e+05 -4.318707e-01 -6.423061e-01 4.520884e-01
catch 21 3 2005 -9 4  4.425753e+05 7.414769e+05 -5.160334e-01 -7.674784e-01 4.520884e-01
catch 21 3 2005 -9 5  2.343613e+05 2.094358e+05 1.124465e-01 1.672377e-01 4.520884e-01
catch 21 3 2005 -9 6  2.635613e+05 2.125431e+05 2.151410e-01 3.199717e-01 4.520884e-01
catch 21 3 2005 -9 7  4.816433e+04 3.675371e+04 2.703796e-01 4.021260e-01 4.520884e-01
catch 21 3 2005 -9 8  7.680516e+04 5.624289e+04 3.115923e-01 6.462053e-01 2.325050e-01
catch 21 3 2006 -9 0  6.837468e+05 4.405152e+05 4.396426e-01 4.854389e-01 8.202202e-01
catch 21 3 2006 -9 1  6.000654e+04 8.132151e+04 -3.039570e-01 -4.520646e-01 4.520884e-01
catch 21 3 2006 -9 2  1.154125e+05 1.702530e+05 -3.887732e-01 -5.782087e-01 4.520884e-01
catch 21 3 2006 -9 3  1.023992e+05 1.335306e+05 -2.654522e-01 -3.947977e-01 4.520884e-01
catch 21 3 2006 -9 4  1.798807e+05 1.744164e+05 3.084824e-02 4.587950e-02 4.520884e-01
catch 21 3 2006 -9 5  3.785096e+05 4.488274e+05 -1.703971e-01 -2.534256e-01 4.520884e-01
catch 21 3 2006 -9 6  1.276377e+05 8.023589e+04 4.642248e-01 6.904252e-01 4.520884e-01
catch 21 3 2006 -9 7  1.242494e+05 8.258158e+04 4.085040e-01 6.075537e-01 4.520884e-01
catch 21 3 2006 -9 8  4.553801e+04 3.662404e+04 2.178425e-01 4.517794e-01 2.325050e-01
catch 21 3 2007 -9 0  2.256500e+05 5.135294e+05 -8.223222e-01 -9.079811e-01 8.202202e-01
catch 21 3 2007 -9 1  9.153169e+04 8.505847e+04 7.334639e-02 1.090855e-01 4.520884e-01
catch 21 3 2007 -9 2  7.622106e+04 1.014951e+05 -2.863723e-01 -4.259114e-01 4.520884e-01
catch 21 3 2007 -9 3  1.457993e+05 1.445354e+05 8.707090e-03 1.294975e-02 4.520884e-01
catch 21 3 2007 -9 4  9.348926e+04 9.107574e+04 2.615510e-02 3.889956e-02 4.520884e-01
catch 21 3 2007 -9 5  1.417405e+05 1.221799e+05 1.485038e-01 2.208644e-01 4.520884e-01
catch 21 3 2007 -9 6  2.420526e+05 2.025203e+05 1.783147e-01 2.652012e-01 4.520884e-01
catch 21 3 2007 -9 7  6.104565e+04 3.668451e+04 5.092674e-01 7.574155e-01 4.520884e-01
catch 21 3 2007 -9 8  5.938368e+04 5.517815e+04 7.345240e-02 1.523315e-01 2.325050e-01
catch 21 3 2008 -9 0  6.384919e+05 3.285897e+05 6.642991e-01 7.334971e-01 8.202202e-01
catch 21 3 2008 -9 1  7.588289e+04 7.891861e+04 -3.922586e-02 -5.833924e-02 4.520884e-01
catch 21 3 2008 -9 2  1.026784e+05 8.539841e+04 1.842742e-01 2.740646e-01 4.520884e-01
catch 21 3 2008 -9 3  1.012159e+05 7.008034e+04 3.676138e-01 5.467391e-01 4.520884e-01
catch 21 3 2008 -9 4  7.709865e+04 8.126477e+04 -5.262678e-02 -7.826996e-02 4.520884e-01
catch 21 3 2008 -9 5  3.878584e+04 5.362289e+04 -3.239207e-01 -4.817559e-01 4.520884e-01
catch 21 3 2008 -9 6  4.799413e+04 4.674925e+04 2.628055e-02 3.908614e-02 4.520884e-01
catch 21 3 2008 -9 7  8.331181e+04 7.840425e+04 6.071222e-02 9.029514e-02 4.520884e-01
catch 21 3 2008 -9 8  4.902833e+04 3.604130e+04 3.077328e-01 6.382013e-01 2.325050e-01
catch 21 3 2009 -9 0  4.903933e+05 2.423900e+05 7.046599e-01 7.780622e-01 8.202202e-01
catch 21 3 2009 -9 1  1.023326e+05 4.585749e+04 8.026902e-01 1.193813e+00 4.520884e-01
catch 21 3 2009 -9 2  5.408715e+04 7.232675e+04 -2.905974e-01 -4.321953e-01 4.520884e-01
catch 21 3 2009 -9 3  3.193770e+04 5.458742e+04 -5.360164e-01 -7.971983e-01 4.520884e-01
catch 21 3 2009 -9 4  4.145673e+04 3.711140e+04 1.107259e-01 1.646788e-01 4.520884e-01
catch 21 3 2009 -9 5  2.663943e+04 4.601979e+04 -5.466791e-01 -8.130565e-01 4.520884e-01
catch 21 3 2009 -9 6  1.313703e+04 2.007755e+04 -4.241672e-01 -6.308490e-01 4.520884e-01
catch 21 3 2009 -9 7  2.704244e+04 1.768740e+04 4.245550e-01 6.314258e-01 4.520884e-01
catch 21 3 2009 -9 8  6.288086e+04 4.379622e+04 3.616943e-01 7.501110e-01 2.325050e-01
catch 21 3 2010 -9 0  3.720464e+05 2.558273e+05 3.745160e-01 4.135282e-01 8.202202e-01
catch 21 3 2010 -9 1  7.747929e+04 7.123234e+04 8.406380e-02 1.250251e-01 4.520884e-01
catch 21 3 2010 -9 2  6.189836e+04 8.795053e+04 -3.512808e-01 -5.224476e-01 4.520884e-01
catch 21 3 2010 -9 3  5.623207e+04 9.708776e+04 -5.461281e-01 -8.122371e-01 4.520884e-01
catch 21 3 2010 -9 4  4.305171e+04 6.104643e+04 -3.492328e-01 -5.194016e-01 4.520884e-01
catch 21 3 2010 -9 5  4.467360e+04 4.448275e+04 4.281322e-03 6.367460e-03 4.520884e-01
catch 21 3 2010 -9 6  2.468660e+04 3.696424e+04 -4.036902e-01 -6.003943e-01 4.520884e-01
catch 21 3 2010 -9 7  1.362837e+04 1.627449e+04 -1.774453e-01 -2.639081e-01 4.520884e-01
catch 21 3 2010 -9 8  4.848032e+04 5.042866e+04 -3.940167e-02 -8.171437e-02 2.325050e-01
catch 21 3 2011 -9 0  5.080029e+05 1.784808e+05 1.046006e+00 1.154965e+00 8.202202e-01
catch 21 3 2011 -9 1  1.773930e+04 6.273844e+04 -1.263192e+00 -1.878701e+00 4.520884e-01
catch 21 3 2011 -9 2  1.591002e+05 1.143381e+05 3.303750e-01 4.913550e-01 4.520884e-01
catch 21 3 2011 -9 3  9.894668e+04 9.822676e+04 7.302472e-03 1.086071e-02 4.520884e-01
catch 21 3 2011 -9 4  6.460041e+04 9.001232e+04 -3.317258e-01 -4.933641e-01 4.520884e-01
catch 21 3 2011 -9 5  3.538042e+04 6.042150e+04 -5.351864e-01 -7.959638e-01 4.520884e-01
catch 21 3 2011 -9 6  2.409048e+04 2.931898e+04 -1.964184e-01 -2.921262e-01 4.520884e-01
catch 21 3 2011 -9 7  1.829146e+04 2.456702e+04 -2.949707e-01 -4.386995e-01 4.520884e-01
catch 21 3 2011 -9 8  2.635337e+04 4.480601e+04 -5.307462e-01 -1.100705e+00 2.325050e-01
catch 21 3 2012 -9 0  3.422670e+05 3.419880e+05 8.152123e-04 9.001306e-04 8.202202e-01
catch 21 3 2012 -9 1  7.210285e+04 8.038366e+04 -1.087174e-01 -1.616916e-01 4.520884e-01
catch 21 3 2012 -9 2  1.557877e+05 1.828060e+05 -1.599315e-01 -2.378605e-01 4.520884e-01
catch 21 3 2012 -9 3  3.028789e+05 2.284251e+05 2.821248e-01 4.195943e-01 4.520884e-01
catch 21 3 2012 -9 4  1.581228e+05 1.610496e+05 -1.834083e-02 -2.727768e-02 4.520884e-01
catch 21 3 2012 -9 5  1.424893e+05 1.543953e+05 -8.024917e-02 -1.193518e-01 4.520884e-01
catch 21 3 2012 -9 6  7.052458e+04 6.894045e+04 2.271817e-02 3.378793e-02 4.520884e-01
catch 21 3 2012 -9 7  5.083053e+04 3.369161e+04 4.112484e-01 6.116353e-01 4.520884e-01
catch 21 3 2012 -9 8  9.508390e+04 8.049872e+04 1.665183e-01 3.453392e-01 2.325050e-01
catch 21 3 2013 -9 0  3.827400e+05 8.346234e+05 -7.796247e-01 -8.608358e-01 8.202202e-01
catch 21 3 2013 -9 1  2.116859e+05 9.882754e+04 7.617271e-01 1.132890e+00 4.520884e-01
catch 21 3 2013 -9 2  1.121830e+05 1.501881e+05 -2.917564e-01 -4.339191e-01 4.520884e-01
catch 21 3 2013 -9 3  2.292550e+05 2.295683e+05 -1.365445e-03 -2.030778e-03 4.520884e-01
catch 21 3 2013 -9 4  2.548435e+05 2.310367e+05 9.807327e-02 1.458609e-01 4.520884e-01
catch 21 3 2013 -9 5  1.702099e+05 1.668652e+05 1.984647e-02 2.951696e-02 4.520884e-01
catch 21 3 2013 -9 6  1.235017e+05 1.040406e+05 1.714734e-01 2.550263e-01 4.520884e-01
catch 21 3 2013 -9 7  6.650732e+04 4.674647e+04 3.525733e-01 5.243699e-01 4.520884e-01
catch 21 3 2013 -9 8  9.281159e+04 7.812780e+04 1.722256e-01 3.571754e-01 2.325050e-01
catch 21 3 2014 -9 0  9.160909e+05 9.487553e+05 -3.503540e-02 -3.868493e-02 8.202202e-01
catch 21 3 2014 -9 1  1.954280e+05 1.954777e+05 -2.540250e-04 -3.778025e-04 4.520884e-01
catch 21 3 2014 -9 2  1.534980e+05 1.496647e+05 2.529025e-02 3.761330e-02 4.520884e-01
catch 21 3 2014 -9 3  1.784376e+05 1.516738e+05 1.625071e-01 2.416911e-01 4.520884e-01
catch 21 3 2014 -9 4  2.948579e+05 1.856895e+05 4.624177e-01 6.877375e-01 4.520884e-01
catch 21 3 2014 -9 5  2.179956e+05 1.906036e+05 1.342790e-01 1.997084e-01 4.520884e-01
catch 21 3 2014 -9 6  9.511102e+04 8.862639e+04 7.061522e-02 1.050235e-01 4.520884e-01
catch 21 3 2014 -9 7  7.359246e+04 5.559052e+04 2.805299e-01 4.172222e-01 4.520884e-01
catch 21 3 2014 -9 8  9.080752e+04 6.724684e+04 3.003721e-01 6.229360e-01 2.325050e-01
catch 21 3 2015 -9 0  2.255299e+05 2.903748e+05 -2.527197e-01 -2.790447e-01 8.202202e-01
catch 21 3 2015 -9 1  7.759973e+04 2.584780e+05 -1.203247e+00 -1.789546e+00 4.520884e-01
catch 21 3 2015 -9 2  1.570081e+05 3.409065e+05 -7.753106e-01 -1.153092e+00 4.520884e-01
catch 21 3 2015 -9 3  1.084161e+05 1.731039e+05 -4.679157e-01 -6.959146e-01 4.520884e-01
catch 21 3 2015 -9 4  1.466943e+05 1.401692e+05 4.550032e-02 6.767102e-02 4.520884e-01
catch 21 3 2015 -9 5  2.286162e+05 1.741889e+05 2.719042e-01 4.043935e-01 4.520884e-01
catch 21 3 2015 -9 6  2.122593e+05 1.152984e+05 6.102847e-01 9.076549e-01 4.520884e-01
catch 21 3 2015 -9 7  9.975972e+04 5.391149e+04 6.154210e-01 9.152939e-01 4.520884e-01
catch 21 3 2015 -9 8  1.182462e+05 7.523639e+04 4.521338e-01 9.376718e-01 2.325050e-01
catch 21 3 2016 -9 0  1.159199e+06 3.680368e+05 1.147302e+00 1.266813e+00 8.202202e-01
catch 21 3 2016 -9 1  5.471628e+04 6.976362e+04 -2.429514e-01 -3.613330e-01 4.520884e-01
catch 21 3 2016 -9 2  3.149330e+05 3.954896e+05 -2.277644e-01 -3.387459e-01 4.520884e-01
catch 21 3 2016 -9 3  3.332819e+05 3.439907e+05 -3.162607e-02 -4.703635e-02 4.520884e-01
catch 21 3 2016 -9 4  1.406885e+05 1.390268e+05 1.188183e-02 1.767143e-02 4.520884e-01
catch 21 3 2016 -9 5  1.515605e+05 1.140210e+05 2.846020e-01 4.232785e-01 4.520884e-01
catch 21 3 2016 -9 6  1.735291e+05 9.080548e+04 6.476258e-01 9.631910e-01 4.520884e-01
catch 21 3 2016 -9 7  1.525107e+05 6.042750e+04 9.257903e-01 1.376895e+00 4.520884e-01
catch 21 3 2016 -9 8  1.267358e+05 6.810271e+04 6.210874e-01 1.288061e+00 2.325050e-01
catch 21 3 2017 -9 0  2.514000e+05 1.392733e+05 5.906069e-01 6.521287e-01 8.202202e-01
catch 21 3 2017 -9 1  5.200000e+04 6.880181e+04 -2.799863e-01 -4.164138e-01 4.520884e-01
catch 21 3 2017 -9 2  5.570000e+04 8.282482e+04 -3.967476e-01 -5.900687e-01 4.520884e-01
catch 21 3 2017 -9 3  5.383000e+05 3.113557e+05 5.474802e-01 8.142480e-01 4.520884e-01
catch 21 3 2017 -9 4  3.691000e+05 2.172352e+05 5.300868e-01 7.883795e-01 4.520884e-01
catch 21 3 2017 -9 5  9.990000e+04 9.019936e+04 1.021473e-01 1.519201e-01 4.520884e-01
catch 21 3 2017 -9 6  7.970000e+04 4.749252e+04 5.176973e-01 7.699529e-01 4.520884e-01
catch 21 3 2017 -9 7  9.270000e+04 3.802158e+04 8.912147e-01 1.325472e+00 4.520884e-01
catch 21 3 2017 -9 8  1.033000e+05 5.411134e+04 6.465937e-01 1.340958e+00 2.325050e-01
catch 21 3 2018 -9 0  9.059000e+05 3.366403e+05 9.899140e-01 1.093030e+00 8.202202e-01
catch 21 3 2018 -9 1  2.210000e+04 4.301175e+04 -6.658957e-01 -9.903633e-01 4.520884e-01
catch 21 3 2018 -9 2  5.310000e+04 1.320835e+05 -9.112575e-01 -1.355281e+00 4.520884e-01
catch 21 3 2018 -9 3  8.990000e+04 1.055339e+05 -1.603345e-01 -2.384599e-01 4.520884e-01
catch 21 3 2018 -9 4  6.627000e+05 3.195935e+05 7.292726e-01 1.084621e+00 4.520884e-01
catch 21 3 2018 -9 5  3.826000e+05 2.294184e+05 5.114424e-01 7.606503e-01 4.520884e-01
catch 21 3 2018 -9 6  1.203000e+05 6.214487e+04 6.605203e-01 9.823686e-01 4.520884e-01
catch 21 3 2018 -9 7  8.410000e+04 3.289777e+04 9.386016e-01 1.395949e+00 4.520884e-01
catch 21 3 2018 -9 8  1.783000e+05 6.412902e+04 1.022571e+00 2.120690e+00 2.325050e-01
catch 21 3 2019 -9 0  1.630000e+05 2.669155e+05 -4.931820e-01 -5.445553e-01 8.202202e-01
catch 21 3 2019 -9 1  4.720000e+04 7.701742e+04 -4.896377e-01 -7.282209e-01 4.520884e-01
catch 21 3 2019 -9 2  3.230000e+04 6.074628e+04 -6.316386e-01 -9.394138e-01 4.520884e-01
catch 21 3 2019 -9 3  1.338000e+05 1.231625e+05 8.284150e-02 1.232072e-01 4.520884e-01
catch 21 3 2019 -9 4  1.046000e+05 7.907006e+04 2.798093e-01 4.161505e-01 4.520884e-01
catch 21 3 2019 -9 5  4.270000e+05 2.467220e+05 5.485219e-01 8.157974e-01 4.520884e-01
catch 21 3 2019 -9 6  2.848000e+05 1.146211e+05 9.101555e-01 1.353642e+00 4.520884e-01
catch 21 3 2019 -9 7  7.010000e+04 3.122591e+04 8.086747e-01 1.202713e+00 4.520884e-01
catch 21 3 2019 -9 8  1.004000e+05 4.897501e+04 7.178521e-01 1.488740e+00 2.325050e-01
catch 21 3 2020 -9 0  8.964000e+05 3.386632e+05 9.733808e-01 1.074775e+00 8.202202e-01
catch 21 3 2020 -9 1  2.660000e+04 8.076266e+04 -1.110604e+00 -1.651762e+00 4.520884e-01
catch 21 3 2020 -9 2  2.330000e+05 1.418076e+05 4.965673e-01 7.385271e-01 4.520884e-01
catch 21 3 2020 -9 3  9.780000e+04 7.411077e+04 2.773638e-01 4.125134e-01 4.520884e-01
catch 21 3 2020 -9 4  1.164000e+05 1.205746e+05 -3.523570e-02 -5.240482e-02 4.520884e-01
catch 21 3 2020 -9 5  6.080000e+04 7.963801e+04 -2.699017e-01 -4.014153e-01 4.520884e-01
catch 21 3 2020 -9 6  3.132000e+05 1.617718e+05 6.606552e-01 9.825692e-01 4.520884e-01
catch 21 3 2020 -9 7  1.900000e+05 7.562589e+04 9.212254e-01 1.370106e+00 4.520884e-01
catch 21 3 2020 -9 8  1.048000e+05 5.318641e+04 6.782508e-01 1.406612e+00 2.325050e-01
catch 21 3 2021 -9 0  2.909000e+05 2.380193e+05 2.006276e-01 2.215264e-01 8.202202e-01
catch 21 3 2021 -9 1  6.780000e+04 7.826969e+04 -1.435982e-01 -2.135686e-01 4.520884e-01
catch 21 3 2021 -9 2  1.560000e+05 1.166226e+05 2.909130e-01 4.326647e-01 4.520884e-01
catch 21 3 2021 -9 3  2.054000e+05 1.358053e+05 4.137371e-01 6.153366e-01 4.520884e-01
catch 21 3 2021 -9 4  7.200000e+04 5.703928e+04 2.329260e-01 3.464226e-01 4.520884e-01
catch 21 3 2021 -9 5  1.248000e+05 9.550477e+04 2.675362e-01 3.978972e-01 4.520884e-01
catch 21 3 2021 -9 6  6.680000e+04 4.080993e+04 4.927777e-01 7.328909e-01 4.520884e-01
catch 21 3 2021 -9 7  1.940000e+05 8.334701e+04 8.448454e-01 1.256509e+00 4.520884e-01
catch 21 3 2021 -9 8  1.731000e+05 6.670609e+04 9.535732e-01 1.977597e+00 2.325050e-01
catch 21 3 2022 -9 0  2.195000e+05 4.697961e+05 -7.609466e-01 -8.402121e-01 8.202202e-01
catch 21 3 2022 -9 1  2.230000e+04 8.361038e+04 -1.321581e+00 -1.965541e+00 4.520884e-01
catch 21 3 2022 -9 2  1.494000e+05 1.690806e+05 -1.237485e-01 -1.840468e-01 4.520884e-01
catch 21 3 2022 -9 3  3.241000e+05 1.659095e+05 6.696098e-01 9.958871e-01 4.520884e-01
catch 21 3 2022 -9 4  2.151000e+05 1.544169e+05 3.314471e-01 4.929496e-01 4.520884e-01
catch 21 3 2022 -9 5  6.950000e+04 6.603314e+04 5.116998e-02 7.610331e-02 4.520884e-01
catch 21 3 2022 -9 6  9.550000e+04 7.192488e+04 2.835040e-01 4.216455e-01 4.520884e-01
catch 21 3 2022 -9 7  6.040000e+04 3.090477e+04 6.700786e-01 9.965843e-01 4.520884e-01
catch 21 3 2022 -9 8  1.974000e+05 1.141487e+05 5.477305e-01 1.135928e+00 2.325050e-01
catch 21 4 1974 -9 0  3.906000e+05 6.494571e+05 -5.084527e-01 -5.384859e-01 8.915640e-01
catch 21 4 1974 -9 1  2.931654e+05 2.673839e+05 9.205125e-02 1.546210e-01 3.544237e-01
catch 21 4 1974 -9 2  1.187154e+05 1.990403e+05 -5.167784e-01 -8.680464e-01 3.544237e-01
catch 21 4 1974 -9 3  5.900000e+04 1.124861e+05 -6.452926e-01 -1.083915e+00 3.544237e-01
catch 21 4 1974 -9 4  1.388898e+04 3.006174e+04 -7.721576e-01 -1.297014e+00 3.544237e-01
catch 21 4 1974 -9 5  3.593590e+03 1.015407e+04 -1.038722e+00 -1.744770e+00 3.544237e-01
catch 21 4 1974 -9 6  5.000000e+02 3.935841e+03 -2.063272e+00 -3.465733e+00 3.544237e-01
catch 21 4 1974 -9 7  3.921600e+02 1.446368e+03 -1.305141e+00 -2.192280e+00 3.544237e-01
catch 21 4 1974 -9 8  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 4 1975 -9 0  7.570000e+04 3.405803e+05 -1.503873e+00 -1.592703e+00 8.915640e-01
catch 21 4 1975 -9 1  3.214000e+05 4.322403e+05 -2.962953e-01 -4.976951e-01 3.544237e-01
catch 21 4 1975 -9 2  1.606000e+05 1.352302e+05 1.719381e-01 2.888090e-01 3.544237e-01
catch 21 4 1975 -9 3  5.427909e+04 7.124951e+04 -2.720489e-01 -4.569678e-01 3.544237e-01
catch 21 4 1975 -9 4  1.520000e+04 4.084464e+04 -9.884802e-01 -1.660377e+00 3.544237e-01
catch 21 4 1975 -9 5  4.600000e+03 1.403036e+04 -1.115167e+00 -1.873176e+00 3.544237e-01
catch 21 4 1975 -9 6  2.186420e+03 4.797210e+03 -7.857689e-01 -1.319877e+00 3.544237e-01
catch 21 4 1975 -9 7  5.000000e+02 1.871202e+03 -1.319728e+00 -2.216783e+00 3.544237e-01
catch 21 4 1975 -9 8  1.371400e+02 1.503377e+03 -2.394467e+00 -2.502842e+00 9.152733e-01
catch 21 4 1976 -9 0  5.450000e+04 1.454138e+05 -9.813827e-01 -1.039351e+00 8.915640e-01
catch 21 4 1976 -9 1  6.260000e+04 1.005534e+05 -4.739237e-01 -7.960623e-01 3.544237e-01
catch 21 4 1976 -9 2  2.468000e+05 1.061539e+05 8.436888e-01 1.417167e+00 3.544237e-01
catch 21 4 1976 -9 3  5.005733e+04 2.256176e+04 7.969127e-01 1.338596e+00 3.544237e-01
catch 21 4 1976 -9 4  5.788870e+03 1.131789e+04 -6.704477e-01 -1.126169e+00 3.544237e-01
